6,Other fresh fruits(5),0.234,134.666,137.687,136.292,137.308,137.594,132.328,133.491,136.161,136.336,132.805,131.300,133.793,139.970,137.031,137.570,136.522,134.028,132.157,128.552,128.809,133.162,139.371,138.324,137.822,137.729,142.428,3.9,-1.1,1.9,4.6,-0.4,-0.1,3.4,0.008,1.15,L-Jun. 2023,4.7,0.010,1.87,L-Nov. 2022,5.5
5,Fresh vegetables,0.505,384.547,387.677,392.208,387.760,380.016,371.572,371.298,375.870,378.627,380.599,380.219,378.117,376.011,383.822,388.434,390.133,381.105,378.411,371.892,372.901,377.637,380.117,381.982,381.551,380.098,375.301,-2.2,-0.1,-0.6,-0.6,-0.1,-0.4,-1.3,-0.006,0.47,S-Mar. 2023,-1.7,-0.012,0.87,S-Apr. 2018,-2.5
6,Potatoes,0.090,445.082,407.501,414.961,422.248,432.550,428.283,430.341,437.938,444.869,455.949,463.969,448.409,430.230,436.180,437.595,440.786,427.866,440.030,432.810,432.169,433.045,436.223,439.380,442.141,433.237,421.625,-3.3,1.8,-3.4,-4.1,0.6,-2.0,-2.7,-0.002,0.97,S-Jan. 2023,-2.9,-0.003,1.49,S-Jun. 2021,-4.7
6,Lettuce,0.068,416.065,452.899,471.238,436.546,410.066,386.943,398.562,411.932,398.196,398.761,390.431,391.509,397.336,415.342,429.006,444.072,427.956,407.921,384.868,398.407,419.419,411.351,411.463,408.281,401.235,396.646,-4.5,-2.1,0.3,1.5,-0.8,-1.7,-1.1,-0.001,1.22,L-Aug. 2023,-0.8,-0.005,1.85,S-Jun. 2018,-7.2
6,Tomatoes,0.080,357.037,374.731,390.595,374.035,365.251,352.798,342.056,335.461,350.732,348.881,346.990,350.142,347.495,360.371,369.625,381.089,351.610,358.589,351.008,344.145,346.679,356.417,357.786,352.779,356.942,350.739,-2.7,-0.5,0.9,-0.8,-1.4,1.2,-1.7,-0.001,1.08,S-Apr. 2023,-2.0,-0.003,2.00,S-May 2023,-3.5
6,Other fresh vegetables,0.267,374.575,376.928,374.630,378.017,369.993,365.064,364.561,369.777,371.472,372.503,372.192,371.354,371.917,374.826,376.903,374.571,373.738,367.889,364.706,365.669,369.235,371.624,374.161,374.018,373.317,372.166,-0.7,-0.1,-0.2,0.2,0.0,-0.2,-0.3,-0.001,0.65,S-Mar. 2023,-0.9,-0.002,1.11,S-Jul. 2021,-1.0
5,Processed fruits and vegetables(5),0.380,194.766,193.136,195.551,197.142,200.624,199.766,198.194,201.428,202.280,203.478,202.389,203.240,204.179,195.269,196.649,198.394,198.541,200.843,200.267,196.995,199.044,200.051,201.763,201.324,202.706,204.707,4.8,-0.5,0.4,0.5,-0.2,0.7,1.0,0.004,0.45,L-May 2023,1.0,0.018,0.74,S-Dec. 2021,4.4
6,Canned fruits and vegetables(5),0.195,210.491,207.403,209.373,210.102,212.165,211.166,209.815,211.946,212.930,215.537,214.322,216.101,217.223,210.571,212.013,213.535,211.492,211.919,210.500,209.079,209.445,210.747,213.905,213.269,214.861,217.306,3.2,-0.6,0.8,0.5,-0.3,0.7,1.1,0.002,0.73,L-Jul. 2023,1.5,0.006,1.14,S-Sep. 2021,2.4
7,Canned fruits(5)(6),,199.731,198.280,200.396,198.517,202.009,200.415,200.391,202.958,202.402,203.091,200.388,205.908,205.668,199.977,201.606,202.439,199.792,201.557,200.119,198.858,200.563,201.583,202.375,199.920,205.814,205.922,3.0,-1.3,2.8,-0.1,-1.2,2.9,0.1,,0.82,S-Aug. 2023,-1.2,,1.47,S-Dec. 2021,2.9
7,Canned vegetables(5)(6),,225.222,220.569,222.255,225.334,226.573,225.915,222.954,224.883,226.376,230.253,230.449,230.546,232.629,225.479,226.606,227.189,227.191,227.031,225.540,221.829,222.089,223.112,227.525,228.527,229.048,232.894,3.3,0.1,0.0,0.9,0.4,0.2,1.7,,0.83,L-Jul. 2023,2.0,,1.60,L-Aug. 2023,4.9
6,Frozen fruits and vegetables(5),0.111,176.616,177.246,178.748,179.755,188.216,188.170,185.550,189.457,190.689,190.385,189.463,189.783,190.659,176.782,178.881,180.599,180.506,188.697,188.316,184.504,188.034,189.013,189.547,188.993,190.062,190.838,8.0,-0.5,0.2,0.5,-0.3,0.6,0.4,0.000,0.72,S-Aug. 2023,-0.3,0.008,1.47,S-Apr. 2022,7.9
7,Frozen vegetables(6),,243.070,244.687,245.693,251.446,263.467,262.581,263.951,268.798,269.788,270.491,268.672,268.118,269.053,243.157,247.208,249.281,253.020,265.039,264.245,262.210,265.868,265.890,268.200,266.939,269.101,269.150,10.7,-0.7,-0.2,0.3,-0.5,0.8,0.0,,0.99,S-Aug. 2023,-0.5,,2.04,S-Jul. 2022,10.7
6,Other processed fruits and vegetables including dried(5),0.075,180.795,179.048,183.948,188.305,187.616,185.910,185.414,190.079,190.050,190.230,189.208,188.710,189.304,181.819,182.429,184.702,189.341,188.296,185.754,185.009,188.838,188.478,188.763,188.194,187.574,190.376,4.7,-0.5,-0.3,0.3,-0.3,-0.3,1.5,0.001,0.70,L-May 2023,2.1,0.003,1.53,L-Aug. 2023,4.9
7,"Dried beans, peas, and lentils(4)(5)(6)",,220.821,219.323,226.382,228.258,220.879,220.260,216.599,221.659,221.070,221.908,219.374,219.182,223.153,220.821,219.323,226.382,228.258,220.879,220.260,216.599,221.659,221.070,221.908,219.374,219.182,223.153,1.1,-1.1,-0.1,1.8,-1.1,-0.1,1.8,,0.82,L-May 2023,2.3,,2.63,L-Jul. 2023,1.4
3,Nonalcoholic beverages and beverage materials,1.033,210.121,209.507,210.324,213.359,215.925,216.329,215.833,216.460,216.146,216.056,216.642,216.736,216.952,209.292,210.946,212.017,212.772,214.838,215.347,215.204,216.811,216.673,216.724,216.339,216.278,216.096,3.3,0.3,0.0,0.1,-0.2,0.0,-0.1,-0.001,0.40,S-Aug. 2023,-0.2,0.034,0.62,S-Aug. 2021,2.0
4,Juices and nonalcoholic drinks(5),0.726,166.046,165.289,166.177,168.424,170.753,171.251,171.162,171.635,171.057,170.830,171.900,171.744,172.506,165.469,166.754,167.652,167.511,169.200,169.774,170.520,172.269,171.989,171.560,172.108,171.385,171.906,3.9,0.6,-0.1,0.4,0.3,-0.4,0.3,0.002,0.47,L-Aug. 2023,0.3,0.028,0.88,S-Sep. 2021,3.9
5,Carbonated drinks,0.303,217.011,213.934,216.534,219.037,220.774,221.504,222.687,221.116,220.123,219.834,223.668,221.685,223.706,215.824,217.887,220.730,217.460,217.276,218.162,222.072,221.926,221.488,221.446,223.041,220.523,222.483,3.1,1.7,-0.9,0.9,0.7,-1.1,0.9,0.003,0.84,L-Apr. 2023,1.8,0.009,1.51,S-Aug. 2021,2.0
5,Frozen noncarbonated juices and drinks(4)(5),0.009,192.871,196.110,198.082,201.064,208.506,207.773,205.675,220.915,221.279,224.696,225.338,230.858,235.483,192.871,196.110,198.082,201.064,208.506,207.773,205.675,220.915,221.279,224.696,225.338,230.858,235.483,22.1,0.3,2.4,2.0,0.3,2.4,2.0,0.000,0.97,S-Aug. 2023,0.3,0.002,1.75,L-EVER,–
5,Nonfrozen noncarbonated juices and drinks(5),0.414,147.312,147.639,147.686,149.894,152.554,152.973,152.266,153.581,153.175,152.917,152.641,153.321,153.424,146.985,147.910,147.532,149.367,152.069,152.523,151.692,154.260,153.864,153.316,153.291,153.091,153.083,4.1,-0.2,0.4,0.1,0.0,-0.1,0.0,0.000,0.56,L-Aug. 2023,0.0,0.017,1.14,S-Nov. 2021,3.7
4,Beverage materials including coffee and tea(5),0.307,139.015,139.159,139.208,141.512,142.619,142.537,141.613,142.074,142.513,142.759,141.955,142.471,141.452,139.196,140.621,140.793,142.011,142.729,142.694,141.065,141.214,141.425,142.257,140.964,142.476,141.636,1.8,-0.6,0.4,-0.7,-0.9,1.1,-0.6,-0.002,0.69,S-Aug. 2023,-0.9,0.005,1.07,S-Jul. 2021,1.6
5,Coffee,0.195,235.623,234.445,234.473,239.827,240.617,239.478,237.183,238.576,237.471,238.433,236.862,237.098,236.496,235.198,237.422,238.120,240.214,240.824,239.799,236.349,236.541,235.012,237.469,235.761,237.523,236.069,0.4,-0.7,0.1,-0.3,-0.7,0.7,-0.6,-0.001,0.93,S-Aug. 2023,-0.7,0.001,1.50,S-Apr. 2021,0.0
6,Roasted coffee(6),,249.540,246.907,248.379,252.268,252.125,252.586,248.998,250.465,249.818,251.538,249.034,249.755,248.964,248.804,251.034,252.913,252.561,252.354,252.473,248.458,247.524,247.151,250.444,247.691,250.225,248.229,-0.2,-1.0,0.3,-0.3,-1.1,1.0,-0.8,,1.09,S-Aug. 2023,-1.1,,1.67,S-Apr. 2021,-0.2
6,Instant coffee(4)(6),,214.227,218.444,213.661,221.354,223.829,218.463,219.488,220.773,218.516,216.698,219.228,218.211,215.712,214.227,218.444,213.661,221.354,223.829,218.463,219.488,220.773,218.516,216.698,219.228,218.211,215.712,0.7,1.2,-0.5,-1.1,1.2,-0.5,-1.1,,1.03,S-Mar. 2023,-2.4,,2.12,S-Jul. 2023,0.6
5,Other beverage materials including tea(4)(5),0.112,148.856,150.678,150.794,151.576,154.026,155.101,154.960,154.743,157.364,156.992,156.376,157.672,155.271,148.856,150.678,150.794,151.576,154.026,155.101,154.960,154.743,157.364,156.992,156.376,157.672,155.271,4.3,-0.4,0.8,-1.5,-0.4,0.8,-1.5,-0.002,0.76,S-Mar. 2017,-1.9,0.005,1.52,S-Feb. 2022,3.7
3,Other food at home,2.337,262.814,261.583,262.985,264.746,266.612,268.567,269.657,269.999,269.995,271.276,271.648,271.561,272.215,262.552,262.954,264.699,266.462,267.202,268.385,268.875,269.822,269.194,269.701,270.344,271.168,271.950,3.6,0.1,0.0,0.2,0.2,0.3,0.3,0.007,0.23,–,–,0.084,0.42,S-Sep. 2021,3.1
4,Sugar and sweets(4),0.307,270.465,269.638,270.762,275.471,276.775,276.160,276.858,277.906,282.813,283.315,285.144,286.040,284.572,270.465,269.638,270.762,275.471,276.775,276.160,276.858,277.906,282.813,283.315,285.144,286.040,284.572,5.2,0.6,0.3,-0.5,0.6,0.3,-0.5,-0.002,0.49,S-Jul. 2020,-0.9,0.016,1.29,S-Dec. 2021,4.6
5,Sugar and sugar substitutes,0.042,245.175,241.498,241.983,246.607,252.100,251.335,252.124,254.136,258.142,260.529,263.001,264.241,266.733,243.928,244.902,247.207,247.220,252.403,251.328,251.209,252.484,257.128,259.042,261.989,261.234,265.377,8.8,0.9,0.5,0.9,1.1,-0.3,1.6,0.001,0.62,L-Jun. 2023,1.8,0.004,1.15,L-Aug. 2023,8.8
5,Candy and chewing gum(4)(5),0.195,181.485,182.050,183.810,186.999,186.574,186.643,187.326,187.949,192.062,192.344,193.059,193.493,192.176,181.485,182.050,183.810,186.999,186.574,186.643,187.326,187.949,192.062,192.344,193.059,193.493,192.176,5.9,0.4,0.2,-0.7,0.4,0.2,-0.7,-0.001,0.72,S-Apr. 2022,-0.8,0.011,1.67,S-Jan. 2022,4.8
5,Other sweets(5),0.070,189.955,187.530,185.561,188.628,191.259,189.583,189.408,189.900,191.259,190.917,193.264,194.169,192.388,189.939,188.958,187.499,188.970,191.894,189.321,189.101,189.529,190.233,189.628,192.815,193.130,192.370,1.3,1.2,0.5,-0.9,1.7,0.2,-0.4,0.000,0.82,S-Mar. 2023,-1.3,0.001,2.14,S-Jun. 2021,0.0
4,Fats and oils,0.253,305.834,301.174,305.660,310.036,311.318,309.071,308.073,309.980,307.520,309.399,309.632,308.824,314.283,304.398,305.405,310.427,310.377,311.479,309.547,308.212,308.902,307.409,306.858,307.498,305.826,312.807,2.8,0.1,-0.3,1.8,0.2,-0.5,2.3,0.006,0.60,L-Jun. 2022,2.3,0.007,1.33,L-Aug. 2023,4.7
5,Butter and margarine(5),0.080,285.980,278.959,283.450,288.971,286.033,278.837,274.425,278.290,273.824,274.419,273.148,273.521,277.819,283.623,287.716,293.423,291.214,288.160,277.605,274.362,274.737,272.497,270.470,267.595,269.977,275.530,-2.9,-0.5,0.1,1.6,-1.1,0.9,2.1,0.002,1.08,L-Oct. 2022,2.2,-0.002,1.78,S-Dec. 2016,-3.7
6,Butter(6),,319.634,308.533,315.527,322.559,316.944,305.763,299.940,302.859,298.079,303.770,300.000,301.160,307.870,318.245,322.582,330.424,324.918,318.751,299.515,299.524,296.398,295.625,298.581,293.276,300.256,306.534,-3.7,-1.2,0.4,2.2,-1.8,2.4,2.1,,1.34,S-Aug. 2023,-1.8,,2.76,L-Jul. 2023,-1.1
6,Margarine(4)(6),,473.742,462.974,471.679,477.158,484.077,476.712,473.619,483.588,476.599,465.363,466.156,468.481,470.966,473.742,462.974,471.679,477.158,484.077,476.712,473.619,483.588,476.599,465.363,466.156,468.481,470.966,-0.6,0.2,0.5,0.5,0.2,0.5,0.5,,1.88,–,–,,2.94,S-Dec. 2019,-2.0
5,Salad dressing(5),0.060,169.318,169.860,169.719,171.163,172.011,174.880,173.041,173.310,170.632,173.065,176.775,173.802,176.117,168.536,170.217,168.942,171.058,172.433,173.724,173.118,173.466,171.951,173.080,178.545,172.368,175.304,4.0,2.1,-1.7,1.3,3.2,-3.5,1.7,0.001,1.21,L-Aug. 2023,3.2,0.002,1.80,S-Jul. 2021,3.8
5,Other fats and oils including peanut butter(5),0.114,209.137,205.361,209.932,212.775,215.866,214.450,216.558,217.222,217.617,218.629,217.250,217.738,222.388,208.479,206.448,213.246,212.018,214.617,215.630,215.971,217.163,217.850,216.747,217.357,216.752,221.688,6.3,-0.6,0.2,2.1,0.3,-0.3,2.3,0.003,0.86,L-Dec. 2022,3.3,0.007,2.15,L-Jul. 2023,7.9
6,Peanut butter(4)(5)(6),,187.943,184.910,188.290,187.269,191.894,187.431,188.993,187.344,186.378,186.548,189.187,190.364,193.171,187.943,184.910,188.290,187.269,191.894,187.431,188.993,187.344,186.378,186.548,189.187,190.364,193.171,2.8,1.4,0.6,1.5,1.4,0.6,1.5,,0.92,L-Feb. 2023,2.5,,2.67,L-Apr. 2023,4.4
5,Other foods,1.776,277.766,276.837,277.978,279.029,281.225,284.346,285.872,285.912,285.382,286.826,286.995,286.826,287.266,277.599,278.163,279.708,281.367,282.023,284.030,284.767,285.810,284.284,284.974,285.465,286.677,287.094,3.4,0.1,-0.1,0.2,0.2,0.4,0.1,0.003,0.27,S-Jun. 2023,-0.5,0.061,0.49,S-Sep. 2021,2.6
6,Soups,0.104,306.115,296.570,301.463,304.929,308.897,312.678,316.550,321.022,322.954,320.836,323.235,312.019,305.878,309.074,305.587,310.376,315.887,311.668,312.969,312.886,314.882,316.172,312.405,315.927,308.615,308.833,-0.1,0.7,-3.5,-2.0,1.1,-2.3,0.1,0.000,1.22,L-Aug. 2023,1.1,0.000,2.49,L-Aug. 2023,4.0
6,Frozen and freeze dried prepared foods,0.269,210.619,209.340,211.492,209.115,210.625,213.796,215.210,215.438,214.324,216.530,215.661,214.354,213.197,210.261,209.341,211.499,211.640,212.138,215.624,214.359,214.905,213.254,214.380,214.744,214.301,212.835,1.2,-0.4,-0.6,-0.5,0.2,-0.2,-0.7,-0.002,0.56,S-Jun. 2023,-0.8,0.003,1.18,S-Jun. 2021,0.2
6,Snacks,0.376,308.003,305.464,304.987,304.771,306.191,312.833,316.614,315.683,310.783,314.181,314.032,316.589,317.664,306.620,306.551,307.930,310.080,307.180,312.071,315.202,316.722,308.503,311.474,311.425,316.244,316.238,3.1,0.0,0.8,0.3,0.0,1.5,0.0,0.000,0.62,S-Aug. 2023,0.0,0.012,1.08,S-Aug. 2023,2.9
6,"Spices, seasonings, condiments, sauces",0.358,292.166,289.328,291.027,296.992,302.142,303.701,303.010,305.094,304.692,305.599,307.903,306.169,308.614,292.417,293.666,296.712,297.680,301.527,300.698,301.992,303.721,304.454,304.473,304.866,305.320,308.880,5.6,0.8,-0.6,0.8,0.1,0.1,1.2,0.004,0.48,L-Feb. 2023,1.3,0.020,0.88,L-Jul. 2023,6.2
7,Salt and other seasonings and spices(5)(6),,180.849,178.359,177.628,182.566,185.828,189.390,185.177,187.003,187.271,186.765,189.360,186.494,188.199,182.439,181.853,181.774,182.860,184.749,187.807,184.680,185.210,185.978,184.325,188.068,186.746,189.855,4.1,1.4,-1.5,0.9,2.0,-0.7,1.7,,0.91,L-Aug. 2023,2.0,,1.57,L-Jun. 2023,4.3
7,"Olives, pickles, relishes(4)(5)(6)",,180.416,181.896,182.920,182.957,184.340,186.398,187.276,186.467,184.395,186.086,185.198,184.684,188.165,180.416,181.896,182.920,182.957,184.340,186.398,187.276,186.467,184.395,186.086,185.198,184.684,188.165,4.3,-0.5,-0.3,1.9,-0.5,-0.3,1.9,,1.19,L-Aug. 2022,4.0,,1.92,L-Jul. 2023,8.5
7,Sauces and gravies(5)(6),,171.422,169.537,171.440,174.761,178.416,179.702,179.364,180.844,180.093,180.676,182.988,183.010,184.237,170.607,171.387,173.947,174.526,178.302,178.134,178.767,180.710,180.689,180.825,182.087,182.044,183.360,7.5,1.3,0.0,0.7,0.7,0.0,0.7,,0.76,L-Aug. 2023,0.7,,1.85,L-Jun. 2023,10.1
7,Other condiments(6),,319.663,310.638,320.245,344.226,345.214,345.527,340.530,354.428,357.010,361.279,349.266,339.517,338.391,319.368,315.946,323.758,343.799,345.975,344.212,337.302,356.113,355.680,361.322,345.397,337.795,338.080,5.9,-3.3,-2.8,-0.3,-4.4,-2.2,0.1,,1.27,L-Jul. 2023,1.6,,2.25,S-Nov. 2022,5.2
6,Baby food and formula(4)(5),0.039,205.666,206.370,205.866,204.744,205.838,205.068,213.793,216.328,213.534,214.841,215.686,220.633,222.817,205.666,206.370,205.866,204.744,205.838,205.068,213.793,216.328,213.534,214.841,215.686,220.633,222.817,8.3,0.4,2.3,1.0,0.4,2.3,1.0,0.000,1.03,S-Aug. 2023,0.4,0.003,1.74,S-Jul. 2023,5.9
6,Other miscellaneous foods(5),0.630,164.327,165.782,166.155,166.645,167.314,168.529,168.839,167.947,169.094,169.513,169.154,169.814,170.272,164.225,165.277,165.560,167.753,168.146,168.891,168.532,168.552,168.642,168.294,169.006,170.181,170.166,3.6,-0.2,0.4,0.3,0.4,0.7,0.0,0.000,0.60,S-Jul. 2023,-0.2,0.022,0.87,S-Sep. 2021,3.5
7,Prepared salads(7)(6),,153.080,154.720,154.871,158.123,159.002,159.807,158.044,153.161,153.889,155.546,152.834,155.488,157.393,153.161,153.148,152.683,156.942,157.462,159.726,158.682,155.313,155.368,156.397,153.333,156.180,157.477,2.8,-1.7,1.7,1.2,-2.0,1.9,0.8,,1.16,S-Aug. 2023,-2.0,,1.97,L-May 2023,4.2
2,Food away from home(4),4.820,340.532,342.266,343.559,345.677,347.869,349.944,351.237,352.892,354.245,354.862,356.083,357.488,358.824,340.532,342.266,343.559,345.677,347.869,349.944,351.237,352.892,354.245,354.862,356.083,357.488,358.824,5.4,0.3,0.4,0.4,0.3,0.4,0.4,0.018,0.12,–,–,0.259,0.41,S-Oct. 2021,5.3
3,Full service meals and snacks(4)(5),2.301,211.417,212.346,212.628,213.792,214.996,216.558,216.852,217.744,218.301,218.655,219.097,219.918,220.572,211.417,212.346,212.628,213.792,214.996,216.558,216.852,217.744,218.301,218.655,219.097,219.918,220.572,4.3,0.2,0.4,0.3,0.2,0.4,0.3,0.007,0.13,S-Aug. 2023,0.2,0.100,0.46,S-Jul. 2021,4.3
3,Limited service meals and snacks(4)(5),2.245,222.257,223.530,224.750,226.409,228.070,229.128,230.419,231.665,232.640,233.174,233.911,234.755,235.997,222.257,223.530,224.750,226.409,228.070,229.128,230.419,231.665,232.640,233.174,233.911,234.755,235.997,6.2,0.3,0.4,0.5,0.3,0.4,0.5,0.012,0.15,L-May 2023,0.5,0.139,0.44,S-Jun. 2021,6.2
3,Food at employee sites and schools(4)(5),0.075,188.144,191.379,192.550,192.829,192.362,192.711,192.554,193.125,193.222,193.484,197.299,197.883,198.238,188.144,191.379,192.550,192.829,192.362,192.711,192.554,193.125,193.222,193.484,197.299,197.883,198.238,5.4,2.0,0.3,0.2,2.0,0.3,0.2,0.000,1.84,S-Jul. 2023,0.1,0.004,8.16,S-Jul. 2022,-13.9
4,Food at elementary and secondary schools(4)(8)(6),,,191.395,191.841,191.879,191.617,192.250,192.280,191.786,191.830,,194.901,196.018,196.200,252.257,191.395,191.841,191.879,191.617,192.250,192.280,191.786,191.830,,194.901,196.018,196.200,,,0.6,0.1,,0.6,0.1,,0.80,S-Jun. 2023,0.0,,67.80,S-May 2022,-43.5
3,Food from vending machines and mobile vendors(4)(5),0.026,201.382,202.351,205.244,208.792,211.561,213.263,213.920,219.253,221.734,220.965,224.426,225.278,231.302,201.382,202.351,205.244,208.792,211.561,213.263,213.920,219.253,221.734,220.965,224.426,225.278,231.302,14.9,1.6,0.4,2.7,1.6,0.4,2.7,0.001,0.50,L-Oct. 2022,3.7,0.004,1.67,S-Jul. 2023,14.0
3,Other food away from home(4)(5),0.172,222.016,222.090,224.396,224.386,225.682,227.327,230.117,230.426,234.295,233.605,237.690,240.429,238.267,222.016,222.090,224.396,224.386,225.682,227.327,230.117,230.426,234.295,233.605,237.690,240.429,238.267,7.3,1.7,1.2,-0.9,1.7,1.2,-0.9,-0.002,0.14,S-EVER,–,0.012,0.74,S-Jul. 2023,5.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Energy,7.185,300.359,292.953,274.937,283.330,281.673,279.084,283.352,279.816,283.854,284.828,294.328,296.004,286.754,300.477,296.248,287.176,292.844,291.212,280.955,282.536,272.401,274.044,274.353,289.671,294.087,286.877,-4.5,3.3,0.6,-3.1,5.6,1.5,-2.5,-0.175,0.20,S-May 2023,-3.6,-0.386,0.49,S-Jul. 2023,-12.5
2,Energy commodities,3.915,351.065,339.663,297.625,305.643,309.280,311.160,325.269,319.876,321.491,323.358,342.996,346.212,329.191,351.256,343.911,319.287,325.398,327.079,311.954,320.248,302.467,304.981,306.011,338.266,346.159,329.363,-6.2,6.1,0.9,-4.9,10.5,2.3,-4.9,-0.190,0.17,S-May 2023,-5.6,-0.308,0.51,S-Jul. 2023,-20.3
3,Fuel oil and other fuels,0.192,486.195,491.416,433.858,430.693,408.338,397.426,382.076,358.143,353.809,358.648,381.562,402.969,403.263,487.993,490.090,434.034,417.322,390.519,380.782,380.812,360.657,355.716,368.835,399.784,419.052,404.752,-17.1,6.4,5.6,0.1,8.4,4.8,-3.4,-0.007,1.27,S-May 2023,-5.3,-0.042,1.65,S-Jul. 2023,-21.2
4,Fuel oil(4),0.136,543.915,553.234,461.140,455.595,419.629,403.040,384.903,355.185,353.673,364.304,397.444,431.201,427.572,543.915,553.234,461.140,455.595,419.629,403.040,384.903,355.185,353.673,364.304,397.444,431.201,427.572,-21.4,9.1,8.5,-0.8,9.1,8.5,-0.8,-0.001,1.80,S-May 2023,-7.7,-0.038,2.30,S-Jul. 2023,-26.5
4,"Propane, kerosene, and firewood(9)",0.057,454.641,452.386,455.414,457.114,461.744,461.775,449.857,434.590,422.917,415.361,419.189,416.331,425.713,459.494,452.250,449.830,440.995,443.307,441.020,445.505,440.015,431.640,429.900,436.246,430.289,430.257,-6.4,0.9,-0.7,2.3,1.5,-1.4,0.0,0.000,0.66,L-Aug. 2023,1.5,-0.004,1.75,L-May 2023,-6.1
3,Motor fuel,3.722,341.954,329.954,288.979,297.413,302.153,304.575,319.843,315.310,317.170,318.891,338.207,340.600,322.975,342.074,334.398,311.347,318.436,321.347,306.124,314.704,297.187,300.004,300.497,332.518,339.842,323.088,-5.6,6.1,0.7,-5.2,10.7,2.2,-4.9,-0.183,0.17,S-May 2023,-5.6,-0.266,0.54,S-Jul. 2023,-20.2
4,Gasoline (all types),3.628,339.017,326.649,285.757,294.759,299.774,302.673,318.482,314.116,316.258,318.071,336.979,338.893,320.999,339.083,331.198,308.155,315.662,318.945,304.332,313.479,295.962,298.985,299.508,331.147,338.021,321.063,-5.3,5.9,0.6,-5.3,10.6,2.1,-5.0,-0.182,0.17,S-May 2023,-5.6,-0.254,0.55,S-Jul. 2023,-19.9
5,"Gasoline, unleaded regular(6)",,331.828,319.994,279.075,288.818,293.488,296.244,312.514,307.757,309.872,311.601,330.718,331.914,313.296,332.370,321.761,299.055,303.485,308.037,297.789,308.038,291.696,297.473,295.735,327.392,332.800,313.807,-5.6,6.1,0.4,-5.6,10.7,1.7,-5.7,,0.73,S-Dec. 2022,-7.1,,0.88,S-Jul. 2023,-20.3
5,"Gasoline, unleaded midgrade(10)(6)",,363.671,351.812,313.277,319.619,325.850,328.993,343.467,340.295,342.440,344.841,363.175,367.180,351.761,364.768,357.480,337.577,343.525,347.026,328.641,339.985,322.805,323.879,323.718,355.288,364.533,352.823,-3.3,5.3,1.1,-4.2,9.8,2.6,-3.2,,0.62,S-May 2023,-5.1,,0.96,S-Aug. 2023,-3.3
5,"Gasoline, unleaded premium(6)",,361.803,346.213,308.908,312.344,319.252,322.915,334.494,333.036,335.192,337.407,353.559,360.103,348.330,360.411,351.683,330.707,334.090,340.456,322.786,330.589,317.289,318.636,318.113,346.005,358.158,346.991,-3.7,4.8,1.9,-3.3,8.8,3.5,-3.1,,0.62,S-May 2023,-4.0,,0.95,S-Jul. 2023,-16.8
4,Other motor fuels(4)(5),0.094,378.429,387.053,354.231,339.263,332.558,316.209,307.755,297.692,288.457,286.268,317.338,337.553,333.768,378.429,387.053,354.231,339.263,332.558,316.209,307.755,297.692,288.457,286.268,317.338,337.553,333.768,-11.8,10.9,6.4,-1.1,10.9,6.4,-1.1,-0.001,0.35,S-Jun. 2023,-3.1,-0.012,0.77,S-Aug. 2023,-15.4
2,Energy services,3.270,264.188,260.220,263.825,272.840,266.353,259.647,255.185,253.204,259.564,259.766,260.448,260.791,258.236,264.244,262.751,267.770,273.445,268.768,262.551,258.134,254.550,255.463,255.132,255.697,257.128,258.317,-2.3,0.3,0.1,-1.0,0.2,0.6,0.5,0.015,0.43,S-Aug. 2023,0.2,-0.077,0.83,L-Jul. 2023,-1.1
3,Electricity,2.562,262.100,258.864,260.548,266.528,266.887,265.033,263.216,262.135,271.369,270.268,270.752,272.401,268.342,262.314,263.573,267.101,268.417,269.872,267.897,266.036,263.253,265.735,263.831,264.489,267.874,268.560,2.4,0.2,0.6,-1.5,0.2,1.3,0.3,0.006,0.40,S-Aug. 2023,0.2,0.060,1.16,S-Aug. 2023,2.1
3,Utility (piped) gas service,0.709,264.774,258.872,267.683,285.407,258.976,238.182,226.062,221.484,219.272,223.290,224.539,221.045,222.955,264.394,255.370,264.387,282.229,259.669,241.144,229.325,223.464,219.758,224.048,224.328,219.996,222.634,-15.8,0.6,-1.6,0.9,0.1,-1.9,1.2,0.008,0.69,L-Jul. 2023,2.0,-0.137,1.15,L-Jul. 2023,-13.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,All items less food and energy,79.443,299.315,299.600,300.113,301.962,304.011,305.476,306.899,308.096,308.910,309.402,310.103,310.817,311.380,299.333,300.261,301.460,302.702,304.070,305.240,306.489,307.824,308.309,308.801,309.661,310.661,311.365,4.0,0.2,0.2,0.2,0.3,0.3,0.2,0.180,0.04,S-Jul. 2023,0.2,3.183,0.13,S-Sep. 2021,4.0
2,Commodities less food and energy commodities,20.954,166.601,165.291,164.304,165.340,166.246,166.961,167.833,168.499,168.588,168.014,168.029,167.141,166.759,166.634,166.229,166.012,166.130,166.107,166.410,167.356,168.277,168.185,167.626,167.465,166.817,166.664,0.1,0.0,-0.5,-0.2,-0.1,-0.4,-0.1,-0.019,0.07,L-Aug. 2023,-0.1,0.028,0.22,L-Aug. 2023,0.2
